stock_movement_id,date,product_id,movement_type,quantity_boxes,reference_id
SM001715,2024-11-26,P034,Retail_Transfer_Out,2,RT011838
SM001716,2024-11-26,P008,Retail_Transfer_Out,1,RT011865
SM001717,2024-11-27,P006,Retail_Transfer_Out,1,RT011906
SM001718,2024-11-28,P027,Retail_Transfer_Out,4,RT011944
SM001719,2024-11-28,P038,Retail_Transfer_Out,1,RT011945
SM001720,2024-11-28,P019,Retail_Transfer_Out,1,RT011950
SM001721,2024-11-29,P040,Retail_Transfer_Out,2,RT011996
SM001722,2024-11-29,P048,Retail_Transfer_Out,1,RT012010
SM001723,2024-11-29,P048,Retail_Transfer_Out,1,RT012028
SM001724,2024-11-30,P047,Retail_Transfer_Out,1,RT012043
SM001725,2024-11-30,P045,Retail_Transfer_Out,5,RT012063
SM001726,2024-11-30,P002,Retail_Transfer_Out,2,RT012066
SM001727,2024-12-01,P011,Retail_Transfer_Out,1,RT012103
SM001728,2024-12-01,P021,Retail_Transfer_Out,1,RT012108
SM001729,2024-12-01,P028,Retail_Transfer_Out,1,RT012113
SM001730,2024-12-01,P020,Retail_Transfer_Out,1,RT012120
SM001731,2024-12-01,P001,Retail_Transfer_Out,1,RT012124
SM001732,2024-12-02,P011,Retail_Transfer_Out,5,RT012153
SM001733,2024-12-02,P017,Retail_Transfer_Out,3,RT012159
SM001734,2024-12-02,P048,Retail_Transfer_Out,1,RT012172
SM001735,2024-12-03,P017,Retail_Transfer_Out,3,RT012185
SM001736,2024-12-03,P002,Retail_Transfer_Out,3,RT012192
SM001737,2024-12-04,P026,Retail_Transfer_Out,1,RT012226
SM001738,2024-12-04,P032,Retail_Transfer_Out,1,RT012233
SM001739,2024-12-04,P041,Retail_Transfer_Out,2,RT012239
SM001740,2024-12-04,P025,Retail_Transfer_Out,1,RT012244
SM001741,2024-12-04,P013,Retail_Transfer_Out,1,RT012248
SM001742,2024-12-04,P014,Retail_Transfer_Out,1,RT012258
SM001743,2024-12-04,P036,Retail_Transfer_Out,1,RT012260
SM001744,2024-12-05,P012,Retail_Transfer_Out,1,RT012275
SM001745,2024-12-05,P012,Retail_Transfer_Out,1,RT012287
SM001746,2024-12-05,P013,Retail_Transfer_Out,1,RT012291
SM001747,2024-12-05,P013,Retail_Transfer_Out,1,RT012310
SM001748,2024-12-05,P023,Retail_Transfer_Out,4,RT012311
SM001749,2024-12-06,P040,Retail_Transfer_Out,1,RT012356
SM001750,2024-12-07,P013,Retail_Transfer_Out,1,RT012380
SM001751,2024-12-07,P039,Retail_Transfer_Out,1,RT012410
SM001752,2024-12-07,P044,Retail_Transfer_Out,3,RT012419
SM001753,2024-12-08,P015,Retail_Transfer_Out,3,RT012445
SM001754,2024-12-08,P036,Retail_Transfer_Out,1,RT012446
SM001755,2024-12-08,P033,Retail_Transfer_Out,1,RT012453
SM001756,2024-12-08,P032,Retail_Transfer_Out,1,RT012457
SM001757,2024-12-09,P027,Retail_Transfer_Out,1,RT012507
SM001758,2024-12-09,P020,Retail_Transfer_Out,1,RT012530
SM001759,2024-12-10,P034,Retail_Transfer_Out,6,RT012539
SM001760,2024-12-10,P041,Retail_Transfer_Out,1,RT012541
SM001761,2024-12-10,P004,Retail_Transfer_Out,1,RT012543
SM001762,2024-12-10,P001,Retail_Transfer_Out,3,RT012548
SM001763,2024-12-10,P048,Retail_Transfer_Out,1,RT012549
SM001764,2024-12-10,P021,Retail_Transfer_Out,1,RT012558
SM001765,2024-12-10,P002,Retail_Transfer_Out,8,RT012559
SM001766,2024-12-10,P043,Retail_Transfer_Out,1,RT012565
SM001767,2024-12-11,P035,Retail_Transfer_Out,1,RT012586
SM001768,2024-12-11,P030,Retail_Transfer_Out,1,RT012587
SM001769,2024-12-12,P035,Retail_Transfer_Out,1,RT012625
SM001770,2024-12-12,P033,Retail_Transfer_Out,1,RT012627
SM001771,2024-12-12,P038,Retail_Transfer_Out,2,RT012632
SM001772,2024-12-12,P011,Retail_Transfer_Out,3,RT012635
SM001773,2024-12-12,P008,Retail_Transfer_Out,1,RT012644
SM001774,2024-12-12,P023,Retail_Transfer_Out,1,RT012664
SM001775,2024-12-13,P009,Retail_Transfer_Out,1,RT012679
SM001776,2024-12-13,P025,Retail_Transfer_Out,1,RT012681
SM001777,2024-12-13,P017,Retail_Transfer_Out,1,RT012683
SM001778,2024-12-13,P046,Retail_Transfer_Out,4,RT012693
SM001779,2024-12-13,P035,Retail_Transfer_Out,1,RT012699
SM001780,2024-12-14,P018,Retail_Transfer_Out,1,RT012726
SM001781,2024-12-14,P022,Retail_Transfer_Out,4,RT012756
SM001782,2024-12-14,P039,Retail_Transfer_Out,1,RT012761
SM001783,2024-12-15,P004,Retail_Transfer_Out,1,RT012780
SM001784,2024-12-15,P018,Retail_Transfer_Out,1,RT012797
SM001785,2024-12-15,P015,Retail_Transfer_Out,1,RT012814
SM001786,2024-12-16,P021,Retail_Transfer_Out,1,RT012848
SM001787,2024-12-16,P026,Retail_Transfer_Out,1,RT012850
SM001788,2024-12-16,P011,Retail_Transfer_Out,5,RT012860
SM001789,2024-12-17,P023,Retail_Transfer_Out,4,RT012884
SM001790,2024-12-18,P025,Retail_Transfer_Out,1,RT012919
SM001791,2024-12-18,P049,Retail_Transfer_Out,1,RT012928
SM001792,2024-12-18,P038,Retail_Transfer_Out,1,RT012937
SM001793,2024-12-18,P011,Retail_Transfer_Out,6,RT012951
SM001794,2024-12-18,P001,Retail_Transfer_Out,1,RT012967
SM001795,2024-12-19,P048,Retail_Transfer_Out,1,RT012975
SM001796,2024-12-19,P015,Retail_Transfer_Out,5,RT012983
SM001797,2024-12-19,P031,Retail_Transfer_Out,1,RT012986
SM001798,2024-12-19,P026,Retail_Transfer_Out,1,RT012993
SM001799,2024-12-19,P011,Retail_Transfer_Out,7,RT013006
SM001800,2024-12-19,P013,Retail_Transfer_Out,1,RT013007
SM001801,2024-12-20,P009,Retail_Transfer_Out,1,RT013015
SM001802,2024-12-20,P007,Retail_Transfer_Out,1,RT013016
SM001803,2024-12-20,P029,Retail_Transfer_Out,1,RT013034
SM001804,2024-12-20,P015,Retail_Transfer_Out,1,RT013035
SM001805,2024-12-20,P049,Retail_Transfer_Out,1,RT013042
SM001806,2024-12-20,P016,Retail_Transfer_Out,1,RT013046
SM001807,2024-12-20,P049,Retail_Transfer_Out,7,RT013049
SM001808,2024-12-20,P032,Retail_Transfer_Out,2,RT013051
SM001809,2024-12-20,P003,Retail_Transfer_Out,1,RT013065
SM001810,2024-12-21,P034,Retail_Transfer_Out,1,RT013072
SM001811,2024-12-21,P040,Retail_Transfer_Out,1,RT013076
SM001812,2024-12-21,P044,Retail_Transfer_Out,3,RT013083
SM001813,2024-12-21,P031,Retail_Transfer_Out,1,RT013094
SM001814,2024-12-21,P037,Retail_Transfer_Out,1,RT013096
SM001815,2024-12-21,P021,Retail_Transfer_Out,1,RT013100
SM001816,2024-12-22,P036,Retail_Transfer_Out,1,RT013138
SM001817,2024-12-23,P046,Retail_Transfer_Out,6,RT013173
SM001818,2024-12-23,P030,Retail_Transfer_Out,1,RT013174
SM001819,2024-12-23,P029,Retail_Transfer_Out,1,RT013180
SM001820,2024-12-23,P050,Retail_Transfer_Out,1,RT013198
SM001821,2024-12-23,P050,Retail_Transfer_Out,1,RT013202
SM001822,2024-12-23,P041,Retail_Transfer_Out,1,RT013205
SM001823,2024-12-24,P017,Retail_Transfer_Out,3,RT013224
SM001824,2024-12-24,P022,Retail_Transfer_Out,2,RT013253
SM001825,2024-12-24,P010,Retail_Transfer_Out,1,RT013264
SM001826,2024-12-25,P047,Retail_Transfer_Out,4,RT013274
SM001827,2024-12-25,P006,Retail_Transfer_Out,1,RT013275
SM001828,2024-12-25,P015,Retail_Transfer_Out,1,RT013276
SM001829,2024-12-25,P043,Retail_Transfer_Out,1,RT013284
SM001830,2024-12-25,P031,Retail_Transfer_Out,1,RT013296
SM001831,2024-12-25,P047,Retail_Transfer_Out,1,RT013310
SM001832,2024-12-26,P045,Retail_Transfer_Out,3,RT013316
SM001833,2024-12-26,P032,Retail_Transfer_Out,2,RT013342
SM001834,2024-12-26,P015,Retail_Transfer_Out,1,RT013347
SM001835,2024-12-26,P014,Retail_Transfer_Out,1,RT013350
SM001836,2024-12-27,P041,Retail_Transfer_Out,2,RT013358
SM001837,2024-12-27,P039,Retail_Transfer_Out,1,RT013387
SM001838,2024-12-27,P027,Retail_Transfer_Out,2,RT013388
SM001839,2024-12-28,P039,Retail_Transfer_Out,3,RT013413
SM001840,2024-12-28,P025,Retail_Transfer_Out,1,RT013421
SM001841,2024-12-28,P043,Retail_Transfer_Out,1,RT013432
SM001842,2024-12-28,P047,Retail_Transfer_Out,2,RT013445
SM001843,2024-12-28,P015,Retail_Transfer_Out,1,RT013455
SM001844,2024-12-29,P031,Retail_Transfer_Out,1,RT013456
SM001845,2024-12-29,P032,Retail_Transfer_Out,3,RT013467
SM001846,2024-12-29,P045,Retail_Transfer_Out,1,RT013483
SM001847,2024-12-29,P041,Retail_Transfer_Out,2,RT013498
SM001848,2024-12-30,P023,Retail_Transfer_Out,1,RT013515
SM001849,2024-12-30,P009,Retail_Transfer_Out,1,RT013532
SM001850,2024-12-30,P048,Retail_Transfer_Out,1,RT013538
SM001851,2024-12-31,P001,Retail_Transfer_Out,2,RT013561
SM001852,2024-12-31,P003,Retail_Transfer_Out,1,RT013567
SM001853,2024-12-31,P025,Retail_Transfer_Out,1,RT013583
SM001854,2024-12-31,P049,Retail_Transfer_Out,4,RT013603
SM001855,2025-01-01,P018,Retail_Transfer_Out,1,RT013612
SM001856,2025-01-01,P016,Retail_Transfer_Out,1,RT013620
SM001857,2025-01-01,P031,Retail_Transfer_Out,1,RT013635
SM001858,2025-01-01,P008,Retail_Transfer_Out,1,RT013658
SM001859,2025-01-02,P010,Retail_Transfer_Out,1,RT013674
SM001860,2025-01-02,P018,Retail_Transfer_Out,1,RT013691
SM001861,2025-01-02,P043,Retail_Transfer_Out,1,RT013705
SM001862,2025-01-03,P026,Retail_Transfer_Out,1,RT013715
SM001863,2025-01-03,P026,Retail_Transfer_Out,1,RT013730
SM001864,2025-01-03,P022,Retail_Transfer_Out,3,RT013735
SM001865,2025-01-04,P036,Retail_Transfer_Out,1,RT013759
SM001866,2025-01-04,P028,Retail_Transfer_Out,1,RT013769
SM001867,2025-01-04,P002,Retail_Transfer_Out,1,RT013796
SM001868,2025-01-05,P007,Retail_Transfer_Out,1,RT013824
SM001869,2025-01-05,P006,Retail_Transfer_Out,1,RT013825
SM001870,2025-01-05,P037,Retail_Transfer_Out,1,RT013837
SM001871,2025-01-05,P017,Retail_Transfer_Out,8,RT013838
SM001872,2025-01-05,P030,Retail_Transfer_Out,1,RT013858
SM001873,2025-01-06,P010,Retail_Transfer_Out,1,RT013862
SM001874,2025-01-06,P025,Retail_Transfer_Out,1,RT013871
SM001875,2025-01-06,P041,Retail_Transfer_Out,1,RT013876
SM001876,2025-01-06,P029,Retail_Transfer_Out,1,RT013882
SM001877,2025-01-06,P014,Retail_Transfer_Out,1,RT013892
SM001878,2025-01-06,P026,Retail_Transfer_Out,1,RT013896
SM001879,2025-01-06,P043,Retail_Transfer_Out,1,RT013900
SM001880,2025-01-06,P006,Retail_Transfer_Out,1,RT013904
SM001881,2025-01-07,P047,Retail_Transfer_Out,1,RT013915
SM001882,2025-01-07,P033,Retail_Transfer_Out,1,RT013926
SM001883,2025-01-07,P010,Retail_Transfer_Out,1,RT013931
SM001884,2025-01-07,P040,Retail_Transfer_Out,2,RT013959
SM001885,2025-01-08,P008,Retail_Transfer_Out,1,RT013996
SM001886,2025-01-08,P029,Retail_Transfer_Out,1,RT014003
SM001887,2025-01-08,P019,Retail_Transfer_Out,5,RT014009
SM001888,2025-01-09,P027,Retail_Transfer_Out,1,RT014024
SM001889,2025-01-09,P015,Retail_Transfer_Out,2,RT014027
SM001890,2025-01-09,P028,Retail_Transfer_Out,1,RT014029
SM001891,2025-01-09,P036,Retail_Transfer_Out,1,RT014031
SM001892,2025-01-09,P015,Retail_Transfer_Out,6,RT014049
SM001893,2025-01-09,P025,Retail_Transfer_Out,1,RT014060
SM001894,2025-01-10,P002,Retail_Transfer_Out,2,RT014065
SM001895,2025-01-10,P015,Retail_Transfer_Out,1,RT014070
SM001896,2025-01-10,P026,Retail_Transfer_Out,1,RT014081
SM001897,2025-01-11,P048,Retail_Transfer_Out,1,RT014121
SM001898,2025-01-11,P036,Retail_Transfer_Out,1,RT014128
SM001899,2025-01-11,P018,Retail_Transfer_Out,1,RT014133
SM001900,2025-01-11,P028,Retail_Transfer_Out,1,RT014151
SM001901,2025-01-12,P026,Retail_Transfer_Out,1,RT014181
SM001902,2025-01-12,P020,Retail_Transfer_Out,1,RT014193
SM001903,2025-01-12,P044,Retail_Transfer_Out,1,RT014194
SM001904,2025-01-12,P032,Retail_Transfer_Out,3,RT014202
SM001905,2025-01-12,P001,Retail_Transfer_Out,1,RT014208
SM001906,2025-01-13,P034,Retail_Transfer_Out,1,RT014214
SM001907,2025-01-13,P036,Retail_Transfer_Out,1,RT014223
SM001908,2025-01-13,P012,Retail_Transfer_Out,1,RT014228
SM001909,2025-01-13,P008,Retail_Transfer_Out,1,RT014245
SM001910,2025-01-13,P035,Retail_Transfer_Out,1,RT014260
SM001911,2025-01-14,P029,Retail_Transfer_Out,1,RT014282
SM001912,2025-01-14,P024,Retail_Transfer_Out,1,RT014285
SM001913,2025-01-15,P048,Retail_Transfer_Out,1,RT014314
SM001914,2025-01-15,P009,Retail_Transfer_Out,1,RT014327
SM001915,2025-01-15,P038,Retail_Transfer_Out,3,RT014342
SM001916,2025-01-15,P023,Retail_Transfer_Out,1,RT014355
SM001917,2025-01-16,P044,Retail_Transfer_Out,1,RT014386
SM001918,2025-01-16,P031,Retail_Transfer_Out,1,RT014401
SM001919,2025-01-16,P012,Retail_Transfer_Out,1,RT014404
SM001920,2025-01-17,P032,Retail_Transfer_Out,1,RT014422
SM001921,2025-01-17,P045,Retail_Transfer_Out,1,RT014432
SM001922,2025-01-17,P033,Retail_Transfer_Out,1,RT014446
SM001923,2025-01-18,P031,Retail_Transfer_Out,1,RT014475
SM001924,2025-01-18,P046,Retail_Transfer_Out,5,RT014477
SM001925,2025-01-18,P041,Retail_Transfer_Out,2,RT014479
SM001926,2025-01-18,P008,Retail_Transfer_Out,1,RT014508
SM001927,2025-01-18,P035,Retail_Transfer_Out,1,RT014512
SM001928,2025-01-19,P030,Retail_Transfer_Out,1,RT014520
SM001929,2025-01-19,P044,Retail_Transfer_Out,1,RT014530
SM001930,2025-01-19,P007,Retail_Transfer_Out,1,RT014534
SM001931,2025-01-19,P019,Retail_Transfer_Out,2,RT014544
SM001932,2025-01-19,P048,Retail_Transfer_Out,1,RT014548
SM001933,2025-01-19,P029,Retail_Transfer_Out,1,RT014554
SM001934,2025-01-20,P018,Retail_Transfer_Out,1,RT014562
SM001935,2025-01-20,P025,Retail_Transfer_Out,1,RT014575
SM001936,2025-01-20,P036,Retail_Transfer_Out,1,RT014593
SM001937,2025-01-20,P040,Retail_Transfer_Out,1,RT014594
SM001938,2025-01-21,P013,Retail_Transfer_Out,1,RT014626
SM001939,2025-01-21,P023,Retail_Transfer_Out,1,RT014635
SM001940,2025-01-21,P016,Retail_Transfer_Out,1,RT014639
SM001941,2025-01-22,P009,Retail_Transfer_Out,1,RT014672
SM001942,2025-01-22,P040,Retail_Transfer_Out,1,RT014676
SM001943,2025-01-22,P008,Retail_Transfer_Out,1,RT014688
SM001944,2025-01-24,P027,Retail_Transfer_Out,6,RT014764
SM001945,2025-01-24,P030,Retail_Transfer_Out,1,RT014775
SM001946,2025-01-24,P049,Retail_Transfer_Out,2,RT014776
SM001947,2025-01-24,P007,Retail_Transfer_Out,1,RT014792
SM001948,2025-01-24,P026,Retail_Transfer_Out,1,RT014794
SM001949,2025-01-24,P017,Retail_Transfer_Out,5,RT014795
SM001950,2025-01-25,P016,Retail_Transfer_Out,2,RT014801
SM001951,2025-01-25,P020,Retail_Transfer_Out,1,RT014806
SM001952,2025-01-25,P025,Retail_Transfer_Out,1,RT014818
SM001953,2025-01-25,P010,Retail_Transfer_Out,1,RT014840
SM001954,2025-01-26,P005,Retail_Transfer_Out,1,RT014882
SM001955,2025-01-27,P040,Retail_Transfer_Out,1,RT014896
SM001956,2025-01-27,P039,Retail_Transfer_Out,1,RT014898
SM001957,2025-01-27,P040,Retail_Transfer_Out,1,RT014901
SM001958,2025-01-27,P033,Retail_Transfer_Out,1,RT014903
SM001959,2025-01-27,P022,Retail_Transfer_Out,1,RT014904
SM001960,2025-01-27,P046,Retail_Transfer_Out,1,RT014915
SM001961,2025-01-28,P045,Retail_Transfer_Out,4,RT014948
SM001962,2025-01-28,P028,Retail_Transfer_Out,1,RT014957
SM001963,2025-01-28,P010,Retail_Transfer_Out,1,RT014960
SM001964,2025-01-28,P011,Retail_Transfer_Out,5,RT014969
SM001965,2025-01-28,P008,Retail_Transfer_Out,1,RT014992
SM001966,2025-01-29,P004,Retail_Transfer_Out,1,RT015004
SM001967,2025-01-29,P014,Retail_Transfer_Out,1,RT015019
SM001968,2025-01-29,P049,Retail_Transfer_Out,1,RT015021
SM001969,2025-01-29,P006,Retail_Transfer_Out,1,RT015030
SM001970,2025-01-29,P040,Retail_Transfer_Out,1,RT015047
SM001971,2025-01-30,P023,Retail_Transfer_Out,2,RT015061
SM001972,2025-01-30,P035,Retail_Transfer_Out,1,RT015092
SM001973,2025-01-30,P037,Retail_Transfer_Out,1,RT015093
SM001974,2025-01-30,P044,Retail_Transfer_Out,1,RT015100
SM001975,2025-01-31,P003,Retail_Transfer_Out,1,RT015117
SM001976,2025-01-31,P027,Retail_Transfer_Out,6,RT015119
SM001977,2025-01-31,P049,Retail_Transfer_Out,3,RT015122
SM001978,2025-01-31,P046,Retail_Transfer_Out,5,RT015131
SM001979,2025-01-31,P029,Retail_Transfer_Out,1,RT015137
SM001980,2025-01-31,P022,Retail_Transfer_Out,1,RT015138
SM001981,2025-01-31,P024,Retail_Transfer_Out,1,RT015149
SM001982,2025-01-31,P020,Retail_Transfer_Out,1,RT015151
SM001983,2025-02-01,P015,Retail_Transfer_Out,9,RT015186
SM001984,2025-02-01,P046,Retail_Transfer_Out,3,RT015187
SM001985,2025-02-01,P002,Retail_Transfer_Out,4,RT015207
SM001986,2025-02-02,P008,Retail_Transfer_Out,1,RT015247
SM001987,2025-02-02,P026,Retail_Transfer_Out,1,RT015257
SM001988,2025-02-02,P046,Retail_Transfer_Out,2,RT015263
SM001989,2025-02-02,P007,Retail_Transfer_Out,1,RT015275
SM001990,2025-02-03,P013,Retail_Transfer_Out,1,RT015281
SM001991,2025-02-03,P001,Retail_Transfer_Out,1,RT015297
SM001992,2025-02-03,P005,Retail_Transfer_Out,1,RT015317
SM001993,2025-02-04,P042,Retail_Transfer_Out,1,RT015339
SM001994,2025-02-04,P001,Retail_Transfer_Out,1,RT015344
SM001995,2025-02-04,P043,Retail_Transfer_Out,1,RT015359
SM001996,2025-02-04,P046,Retail_Transfer_Out,1,RT015363
SM001997,2025-02-04,P049,Retail_Transfer_Out,5,RT015364
SM001998,2025-02-05,P027,Retail_Transfer_Out,1,RT015367
SM001999,2025-02-05,P048,Retail_Transfer_Out,1,RT015384
SM002000,2025-02-06,P008,Retail_Transfer_Out,1,RT015433
SM002001,2025-02-06,P046,Retail_Transfer_Out,2,RT015438
SM002002,2025-02-06,P035,Retail_Transfer_Out,1,RT015446
SM002003,2025-02-06,P029,Retail_Transfer_Out,1,RT015448
SM002004,2025-02-06,P050,Retail_Transfer_Out,2,RT015449
SM002005,2025-02-06,P050,Retail_Transfer_Out,1,RT015453
SM002006,2025-02-06,P043,Retail_Transfer_Out,1,RT015458
SM002007,2025-02-07,P046,Retail_Transfer_Out,9,RT015470
SM002008,2025-02-07,P011,Retail_Transfer_Out,1,RT015473
SM002009,2025-02-07,P032,Retail_Transfer_Out,1,RT015513
SM002010,2025-02-08,P038,Retail_Transfer_Out,4,RT015529
SM002011,2025-02-08,P043,Retail_Transfer_Out,1,RT015544
SM002012,2025-02-08,P036,Retail_Transfer_Out,1,RT015549
SM002013,2025-02-08,P030,Retail_Transfer_Out,1,RT015559
SM002014,2025-02-08,P046,Retail_Transfer_Out,1,RT015563
SM002015,2025-02-09,P005,Retail_Transfer_Out,3,RT015570
SM002016,2025-02-09,P037,Retail_Transfer_Out,1,RT015579
SM002017,2025-02-09,P032,Retail_Transfer_Out,1,RT015583
SM002018,2025-02-10,P030,Retail_Transfer_Out,1,RT015629
SM002019,2025-02-10,P031,Retail_Transfer_Out,1,RT015646
SM002020,2025-02-10,P045,Retail_Transfer_Out,2,RT015649
SM002021,2025-02-10,P014,Retail_Transfer_Out,1,RT015660
SM002022,2025-02-11,P038,Retail_Transfer_Out,7,RT015677
SM002023,2025-02-11,P032,Retail_Transfer_Out,1,RT015679
SM002024,2025-02-11,P039,Retail_Transfer_Out,1,RT015684
SM002025,2025-02-11,P008,Retail_Transfer_Out,1,RT015689
SM002026,2025-02-11,P001,Retail_Transfer_Out,1,RT015691
SM002027,2025-02-11,P038,Retail_Transfer_Out,8,RT015703
SM002028,2025-02-11,P049,Retail_Transfer_Out,1,RT015712
SM002029,2025-02-12,P035,Retail_Transfer_Out,1,RT015740
SM002030,2025-02-12,P008,Retail_Transfer_Out,1,RT015743
SM002031,2025-02-12,P022,Retail_Transfer_Out,4,RT015749
SM002032,2025-02-12,P009,Retail_Transfer_Out,1,RT015752
SM002033,2025-02-12,P033,Retail_Transfer_Out,1,RT015754
SM002034,2025-02-12,P008,Retail_Transfer_Out,1,RT015761
SM002035,2025-02-12,P002,Retail_Transfer_Out,1,RT015762
SM002036,2025-02-13,P018,Retail_Transfer_Out,1,RT015779
SM002037,2025-02-13,P008,Retail_Transfer_Out,1,RT015781
SM002038,2025-02-13,P036,Retail_Transfer_Out,1,RT015794
SM002039,2025-02-13,P012,Retail_Transfer_Out,1,RT015809
SM002040,2025-02-14,P036,Retail_Transfer_Out,1,RT015831
SM002041,2025-02-14,P019,Retail_Transfer_Out,1,RT015858
SM002042,2025-02-14,P036,Retail_Transfer_Out,1,RT015861
SM002043,2025-02-15,P045,Retail_Transfer_Out,1,RT015868
SM002044,2025-02-15,P004,Retail_Transfer_Out,1,RT015871
SM002045,2025-02-15,P028,Retail_Transfer_Out,1,RT015876
SM002046,2025-02-15,P026,Retail_Transfer_Out,1,RT015878
SM002047,2025-02-15,P002,Retail_Transfer_Out,1,RT015885
SM002048,2025-02-16,P040,Retail_Transfer_Out,1,RT015930
SM002049,2025-02-16,P013,Retail_Transfer_Out,1,RT015936
SM002050,2025-02-16,P034,Retail_Transfer_Out,4,RT015946
SM002051,2025-02-16,P017,Retail_Transfer_Out,1,RT015958
SM002052,2025-02-16,P003,Retail_Transfer_Out,1,RT015959
SM002053,2025-02-17,P033,Retail_Transfer_Out,1,RT015977
SM002054,2025-02-17,P002,Retail_Transfer_Out,1,RT016004
SM002055,2025-02-17,P049,Retail_Transfer_Out,2,RT016019
SM002056,2025-02-17,P013,Retail_Transfer_Out,1,RT016021
SM002057,2025-02-18,P018,Retail_Transfer_Out,1,RT016026
SM002058,2025-02-18,P008,Retail_Transfer_Out,1,RT016048
SM002059,2025-02-18,P028,Retail_Transfer_Out,1,RT016051
SM002060,2025-02-18,P017,Retail_Transfer_Out,1,RT016064
SM002061,2025-02-18,P006,Retail_Transfer_Out,1,RT016076
SM002062,2025-02-18,P020,Retail_Transfer_Out,1,RT016078
SM002063,2025-02-19,P044,Retail_Transfer_Out,1,RT016102
SM002064,2025-02-19,P015,Retail_Transfer_Out,1,RT016108
SM002065,2025-02-19,P007,Retail_Transfer_Out,1,RT016118
SM002066,2025-02-19,P026,Retail_Transfer_Out,1,RT016120
SM002067,2025-02-19,P044,Retail_Transfer_Out,5,RT016127
SM002068,2025-02-20,P026,Retail_Transfer_Out,1,RT016140
SM002069,2025-02-20,P038,Retail_Transfer_Out,2,RT016161
SM002070,2025-02-20,P036,Retail_Transfer_Out,1,RT016166
SM002071,2025-02-20,P019,Retail_Transfer_Out,1,RT016172
SM002072,2025-02-20,P004,Retail_Transfer_Out,1,RT016178
SM002073,2025-02-21,P049,Retail_Transfer_Out,1,RT016181
SM002074,2025-02-21,P017,Retail_Transfer_Out,3,RT016190
SM002075,2025-02-21,P025,Retail_Transfer_Out,1,RT016193
SM002076,2025-02-21,P013,Retail_Transfer_Out,1,RT016200
SM002077,2025-02-21,P015,Retail_Transfer_Out,2,RT016206
SM002078,2025-02-21,P004,Retail_Transfer_Out,1,RT016216
SM002079,2025-02-22,P023,Retail_Transfer_Out,1,RT016234
SM002080,2025-02-22,P037,Retail_Transfer_Out,1,RT016235
SM002081,2025-02-22,P013,Retail_Transfer_Out,1,RT016247
SM002082,2025-02-22,P022,Retail_Transfer_Out,1,RT016250
SM002083,2025-02-22,P011,Retail_Transfer_Out,1,RT016263
SM002084,2025-02-24,P026,Retail_Transfer_Out,1,RT016328
SM002085,2025-02-24,P014,Retail_Transfer_Out,1,RT016332
SM002086,2025-02-24,P040,Retail_Transfer_Out,1,RT016339
SM002087,2025-02-24,P004,Retail_Transfer_Out,1,RT016343
SM002088,2025-02-24,P025,Retail_Transfer_Out,1,RT016360
SM002089,2025-02-25,P001,Retail_Transfer_Out,1,RT016393
SM002090,2025-02-25,P025,Retail_Transfer_Out,1,RT016395
SM002091,2025-02-25,P029,Retail_Transfer_Out,1,RT016399
SM002092,2025-02-25,P021,Retail_Transfer_Out,1,RT016404
SM002093,2025-02-26,P002,Retail_Transfer_Out,1,RT016423
SM002094,2025-02-26,P007,Retail_Transfer_Out,1,RT016442
SM002095,2025-02-26,P031,Retail_Transfer_Out,1,RT016447
SM002096,2025-02-27,P002,Retail_Transfer_Out,1,RT016478
SM002097,2025-02-28,P037,Retail_Transfer_Out,1,RT016531
SM002098,2025-02-28,P022,Retail_Transfer_Out,3,RT016541
SM002099,2025-02-28,P047,Retail_Transfer_Out,4,RT016548
SM002100,2025-02-28,P049,Retail_Transfer_Out,1,RT016549
SM002101,2025-03-01,P003,Retail_Transfer_Out,1,RT016562
SM002102,2025-03-01,P049,Retail_Transfer_Out,1,RT016598
SM002103,2025-03-02,P032,Retail_Transfer_Out,2,RT016618
SM002104,2025-03-02,P021,Retail_Transfer_Out,1,RT016644
SM002105,2025-03-02,P030,Retail_Transfer_Out,1,RT016646
SM002106,2025-03-03,P046,Retail_Transfer_Out,9,RT016660
SM002107,2025-03-03,P036,Retail_Transfer_Out,1,RT016665
SM002108,2025-03-03,P040,Retail_Transfer_Out,1,RT016676
SM002109,2025-03-03,P040,Retail_Transfer_Out,1,RT016677
SM002110,2025-03-03,P042,Retail_Transfer_Out,1,RT016690
SM002111,2025-03-03,P018,Retail_Transfer_Out,1,RT016691
SM002112,2025-03-04,P025,Retail_Transfer_Out,1,RT016717
SM002113,2025-03-05,P004,Retail_Transfer_Out,1,RT016782
SM002114,2025-03-05,P034,Retail_Transfer_Out,5,RT016787
SM002115,2025-03-06,P049,Retail_Transfer_Out,1,RT016803
SM002116,2025-03-06,P032,Retail_Transfer_Out,1,RT016819
SM002117,2025-03-07,P034,Retail_Transfer_Out,1,RT016848
SM002118,2025-03-07,P043,Retail_Transfer_Out,1,RT016850
SM002119,2025-03-08,P041,Retail_Transfer_Out,5,RT016894
SM002120,2025-03-08,P027,Retail_Transfer_Out,1,RT016902
SM002121,2025-03-08,P035,Retail_Transfer_Out,1,RT016915
SM002122,2025-03-09,P009,Retail_Transfer_Out,1,RT016929
SM002123,2025-03-09,P001,Retail_Transfer_Out,1,RT016950
SM002124,2025-03-09,P008,Retail_Transfer_Out,1,RT016955
